subset,invariance_score,predictiveness_train,predictiveness_val,predictiveness_test,skill_score_test,regret_cluster_0,regret_cluster_1,regret_cluster_2,regret_cluster_3,regret_cluster_4
"{SW_IN, SW_IN_POT_daily, dSW_IN_POT_daily, LST_Day}",3.246741768923606e-06,0.06840310178159775,0.06112718214244947,0.06749542438250072,0.0016749734136400536,0.004912627033493405,0.00109387851940837,0.002508714853180438,0.0019335388106074963,0.005806942142887572
"{SW_IN, SW_IN_POT, SW_IN_POT_daily, dSW_IN_POT, LST_Day, LST_Night, EVI, NIRv, PFT}",9.913984619861083e-07,0.05473416840780434,0.053518438751156444,0.05951629286857948,0.1153051632652098,0.001492125593129598,0.0016673356809599887,0.0015239808328310483,0.00023255264880674142,0.0033549390830684006
"{VPD, SW_IN, SW_IN_POT, SW_IN_POT_daily, LST_Day, LST_Night, EVI, NIRv, NDWI_SWIR2}",8.933089829588379e-07,0.056719037899553466,0.05217670635692702,0.05722058996280974,0.12799010805557545,0.002731345324340495,0.0019252225200899128,0.002258764602243876,0.0013635965579401194,0.004153469622687464
"{dSW_IN_POT_daily, LST_Day, LST_Night, NIRv, NDWI_SWIR2}",1.5480494643498057e-07,0.10451536073947476,0.09014643495798302,0.12494672689263792,-1.287937572318565,0.0004407037419928428,0.0013673860255004333,0.0008663909796623043,0.00022098465544051482,0.0006335694233625122
"{TA, VPD, SW_IN, SW_IN_POT, dSW_IN_POT, LST_Day, LST_Night}",1.9132589119065282e-06,0.06375676040697867,0.05550036109952938,0.06989535431057978,-0.1531461068713814,0.004840906313611559,0.0008274580564541431,0.0027247387501500644,0.001384314776367003,0.002532248669377901
"{SW_IN, SW_IN_POT, SW_IN_POT_daily, LST_Night, NIRv, PFT}",1.198579959319831e-06,0.057078086330330235,0.05579261458218396,0.06062155509945634,0.049341735093233176,0.0013251006448082858,0.0021024697433934952,0.0017927984774476283,0.0008904199499106258,0.004063710308893298
"{SW_IN_POT, SW_IN_POT_daily, LST_Night, EVI, NIRv, PFT}",1.2397962149346327e-06,0.06572500144645284,0.06781780495477233,0.07430193672330736,-0.037438310934813014,0.001529369832268923,0.0025381663181083536,0.002419503266853293,0.0011652484306420088,0.004374092607880714
"{TA, SW_IN, SW_IN_POT, dSW_IN_POT, dSW_IN_POT_daily, LST_Day, LST_Night, EVI}",2.5575442633781253e-07,0.05786389509554699,0.051730565068299546,0.06337192520821167,-0.022129609538383315,0.0021427105031514015,0.0013831590266963553,0.0016717150340771064,0.0008503918681971381,0.0022201097275294235
"{VPD, SW_IN, SW_IN_POT_daily, dSW_IN_POT_daily, LST_Day, EVI, NDWI_SWIR2}",1.0030966335523607e-06,0.05777993128526085,0.0539288150284654,0.058565210796369505,0.12501401989481933,0.0030709122323447843,0.0026294234659389806,0.001746135984004027,0.0022633229902286334,0.004682864311265175
"{TA, SW_IN, SW_IN_POT, dSW_IN_POT_daily, EVI, NDWI_SWIR2, PFT}",2.009776857934886e-06,0.054820153988489946,0.051854765463097016,0.05872105411399087,0.11598818749494776,0.0022796992008903977,0.003207138619806857,0.0017094461690737722,0.0017888472552511983,0.0055301606411742865
"{VPD, SW_IN, SW_IN_POT, SW_IN_POT_daily, LST_Night, NDWI_SWIR2}",8.944564559129578e-07,0.061232975763768197,0.053688995821951746,0.06518283211184325,-0.029255403680796283,0.00459089449645271,0.0021653969074968693,0.0019300635093432994,0.0029478326665493965,0.002504282415206338
"{TA, VPD, dSW_IN_POT, dSW_IN_POT_daily, EVI, NDWI_SWIR2}",3.477732056014964e-07,0.07400101234500826,0.06515288745598696,0.08166057740606318,-0.14655079721178907,0.0024168128760830854,0.002910953536141153,0.0034866591963350763,0.0038110225116200977,0.004018069045078204
"{TA, VPD, dSW_IN_POT_daily, LST_Day, LST_Night, NIRv, NDWI_SWIR2}",2.654687859849956e-07,0.08160762536681578,0.0710961167981557,0.09144217711066893,-0.6982442779019995,0.0012261377537834545,0.0019016135785912408,0.002057271504088437,0.0011882198588174173,0.0025407539934992063
"{TA, SW_IN_POT, LST_Night, NIRv, PFT}",3.841551913565772e-06,0.06415467256100288,0.059433277638872406,0.0692692438634877,-0.06159224507614144,0.0020866960219097577,0.0027044617290590545,0.002955091225571166,0.0006364578532746176,0.00656349870679547
"{VPD, LST_Day, LST_Night, EVI, NIRv, PFT}",2.9799969078673223e-07,0.08294655080262384,0.07481203357153443,0.087712013181165,-0.42070044488483954,0.0006624936454658892,0.002186109888125898,0.0014341378454910264,0.0013881741922568344,0.0020581058200106334
"{VPD, SW_IN_POT, dSW_IN_POT_daily, NDWI_SWIR2, PFT}",3.3078711805648517e-06,0.06180208638089116,0.05803643033494494,0.06559077324458246,0.033860197643442,0.0028673226733150065,0.0041459921357196935,0.0024437871603539135,0.004488083502191785,0.007614041825754925
"{SW_IN_POT_daily, dSW_IN_POT, LST_Day, LST_Night, NDWI_SWIR2, PFT}",9.824271786246828e-07,0.08255707450105573,0.07902226034530418,0.09588251217196042,-0.21041166639929884,0.0012208459798711407,0.0038659400012833883,0.0019535055859964123,0.0034940236120116624,0.003126963648001843
"{VPD, SW_IN, SW_IN_POT_daily, LST_Night, EVI}",1.7219885486036661e-07,0.06252314016428737,0.05304375272924211,0.06417650000374883,-0.14398233651089928,0.0021361614098165255,0.0016689651065640645,0.0011428876176869524,0.0022495410488200113,0.0021474859342363872
"{TA, VPD, SW_IN_POT_daily, dSW_IN_POT, LST_Night, EVI, NIRv, PFT}",1.8058145218867543e-06,0.07056998529132327,0.06446697182752892,0.08177487467369826,-0.11178679634277472,0.00228272338780567,0.002326024669637189,0.0022621799952161903,0.002275892044231821,0.005645795735245873
"{SW_IN_POT, SW_IN_POT_daily, LST_Day, NIRv}",4.883222745070222e-07,0.07169786319642918,0.06662343219355675,0.06900650763739219,0.0013211924763153655,0.0023170451041285983,0.0030221211513267593,0.0024828536115884814,0.0009565910022543284,0.0025916270570813804
"{LST_Night, EVI}",1.3789511196842337e-06,0.1113366640417862,0.0963765524838534,0.13380539768789818,-1.4784758044445239,0.0008715781620565327,0.0029879053034082975,7.218366701366996e-06,0.002545051418007621,0.0004805329079156928
"{VPD, SW_IN_POT_daily, LST_Day, NDWI_SWIR2, PFT}",1.1640773967130397e-06,0.08301810718155046,0.07890305517899418,0.08624049755363483,-0.4837948105245123,0.0010724323376857248,0.0032288728495397934,0.0012623004883015598,0.003085439036982357,0.003675871523543983
"{TA, SW_IN, SW_IN_POT, dSW_IN_POT, LST_Day, LST_Night, NIRv, PFT}",1.8484796306179092e-06,0.055246771490147326,0.05325329779399737,0.059691262554032204,0.05281370589389125,0.0017773246287988709,0.0022068704460883257,0.001635037015364743,0.00012430244541904167,0.004345241005442799
"{TA, SW_IN_POT, dSW_IN_POT, LST_Day, LST_Night, EVI, NIRv}",3.094871276490024e-07,0.06484976509904312,0.05760967337320079,0.07830023468168565,-0.29530628744795956,0.0017427316284601008,0.0015112657648169991,0.002850555966374721,0.001239109200366316,0.002080051663790383
"{SW_IN, SW_IN_POT, SW_IN_POT_daily, dSW_IN_POT_daily, LST_Day, EVI, NIRv, NDWI_SWIR2, PFT}",1.1167890313945115e-06,0.05511515728729138,0.05325249048995537,0.05976459402453995,0.1579404713730654,0.002373610234282543,0.002671840478167868,0.0012040005427611383,0.0010885759909301032,0.003967062216204353
"{VPD, SW_IN, dSW_IN_POT_daily, LST_Day, PFT}",1.1227443524121895e-05,0.06417765675317275,0.05830105788823818,0.06853110777176291,-0.13670121580960615,0.008636250513534269,0.0033795752039288834,0.0032096918569259197,0.0022612001733650564,0.010612877487597525
"{VPD, SW_IN_POT, dSW_IN_POT, EVI, NDWI_SWIR2, PFT}",2.4655088024172517e-06,0.05927847139651771,0.054932192156482026,0.06113001316551732,0.09305807955574934,0.0019333182946988658,0.002890627573707734,0.0014758038590124423,0.0014549276411448056,0.005642221760930141
"{TA, VPD, SW_IN, dSW_IN_POT_daily, LST_Night, EVI, NIRv, NDWI_SWIR2, PFT}",1.665915340967445e-06,0.0536897243589204,0.05162843817695236,0.05723298846292513,0.0743511615378269,0.0020224097630974214,0.002972280344594805,0.001333009844589117,0.0014906323934618312,0.004845877129985993
"{VPD, SW_IN, SW_IN_POT, SW_IN_POT_daily, LST_Day, PFT}",8.069395355405223e-06,0.06477497999118628,0.062365529501936676,0.06331764428983916,-0.05893085939927387,0.007637309296916028,0.002854022149964948,0.00278487835448378,0.001623762238619958,0.008596232776346316
"{VPD, SW_IN_POT, SW_IN_POT_daily, dSW_IN_POT_daily, EVI}",9.391030333087277e-08,0.06631101338087282,0.056767231072581414,0.06845661881982995,-0.08442842583715802,0.0024470633013844445,0.002512365369697199,0.001774271042985262,0.0026548505373673176,0.002455551186362148
"{TA, VPD, SW_IN, SW_IN_POT, dSW_IN_POT, EVI, NDWI_SWIR2, PFT}",1.9245261914884587e-06,0.054496177932469456,0.05093197171166043,0.05787735028512691,0.1459715979799721,0.002011735621946356,0.002679397886787893,0.0014831935895264076,0.001233123626423499,0.0050909794911037365
"{SW_IN, SW_IN_POT, dSW_IN_POT_daily, LST_Day, EVI, NDWI_SWIR2, PFT}",1.1506958669259634e-06,0.055723354045275876,0.052968062533822684,0.059844611264772266,0.14056324580967494,0.002621060155632453,0.0028761484894847603,0.001119140839418789,0.001477711050681979,0.0041311324735987115
"{TA, VPD, SW_IN, dSW_IN_POT, dSW_IN_POT_daily, LST_Day, EVI, NIRv}",1.64376227520527e-07,0.05847549977791341,0.05129405920181636,0.06121372229508882,0.030957421893291537,0.0020283282039803285,0.001842201273021711,0.0019977875425096076,0.0012405328076211322,0.002499984947446965
"{TA, SW_IN, SW_IN_POT, SW_IN_POT_daily, LST_Day, LST_Night, NDWI_SWIR2, PFT}",9.274148697114981e-07,0.055966223456845106,0.055605793534757336,0.06220153132837006,0.038761845639167215,0.0031660849101920185,0.003765464543690658,0.002188212136820286,0.0014753630440435886,0.004033273619489755
"{TA, VPD, dSW_IN_POT, EVI, NIRv, NDWI_SWIR2, PFT}",3.033469542367658e-06,0.07149331110772077,0.06343550768636574,0.07677717403014087,-0.13027525488585598,0.0010409222445646182,0.002481198294665088,0.0019320153087534347,0.0025415295743383554,0.00613988458038793
"{VPD, SW_IN, dSW_IN_POT_daily, EVI, NDWI_SWIR2, PFT}",2.193566865234524e-06,0.055548571276171056,0.05333276089892777,0.05824107257131102,0.11760772118194125,0.0025912059689606956,0.0030702593941243222,0.0018192506971962535,0.0030305174575853827,0.006155341434270767
"{VPD, SW_IN, SW_IN_POT, SW_IN_POT_daily, EVI, NIRv}",4.789133535834473e-07,0.06229736010614643,0.057615691710754875,0.061557947482103276,0.06827891770416476,0.003334814933263028,0.002986388296501191,0.0013126519861145144,0.0025951793595489006,0.00282026295173117
"{SW_IN_POT, SW_IN_POT_daily, dSW_IN_POT, LST_Day, LST_Night, EVI, NIRv, NDWI_SWIR2, PFT}",1.1770384640313014e-06,0.06283209921364452,0.06452349102235244,0.07006607975333229,-0.032501887948810405,0.0020128927568963464,0.0017853954323099885,0.0021183197184829194,0.00023644871879032608,0.0036500342244517037
"{VPD, SW_IN_POT, SW_IN_POT_daily, dSW_IN_POT_daily, LST_Day, LST_Night, EVI, NIRv}",7.520810086127424e-08,0.06192822704832868,0.05453216286978267,0.06838505364939143,-0.012604203834825542,0.0017981171605767066,0.0016839429256175903,0.0020521816185616326,0.0015484460754021517,0.002317404635915496
"{TA, VPD, SW_IN_POT, dSW_IN_POT_daily, LST_Day, LST_Night, EVI, NIRv, NDWI_SWIR2}",8.108513042670856e-07,0.06038054205443988,0.05574199176079795,0.06595304848335115,-0.018003720586660166,0.0021524469617118375,0.0028157160122313854,0.002933614909127559,0.0017156775913374847,0.004362420416208643
"{VPD, SW_IN, LST_Day, LST_Night, EVI, NIRv}",2.306797059479873e-07,0.0601772042120817,0.05249352051294825,0.06072811021338874,0.06938705372607556,0.002349172807834761,0.0012860747020634403,0.0012522376882072098,0.0014361927181119338,0.0022397767806299207
"{SW_IN_POT, dSW_IN_POT, dSW_IN_POT_daily, NIRv, PFT}",1.4241031338545125e-06,0.06591714407270077,0.0685374959057341,0.06978558336360151,0.003726979300589998,0.001328461183833625,0.002190691616421006,0.001837774550263585,0.00047192266863789467,0.004067366625656668
"{VPD, SW_IN_POT, SW_IN_POT_daily, dSW_IN_POT_daily, NIRv}",2.6576865067286725e-07,0.06625141373193408,0.05567641417696609,0.07029333458677539,-0.14848865995908164,0.0010753078222243556,0.0022273571603368125,0.0020267945159137546,0.002620377875969436,0.0022029203857501234
"{TA, SW_IN_POT, dSW_IN_POT, LST_Day, PFT}",3.929706759402722e-06,0.06828296736960193,0.06121429333020413,0.08004758122710337,-0.27019887961227956,0.006341655459874182,0.0031190489337808436,0.004029110039525344,0.0006165649898533382,0.005409769895177427
"{TA, NIRv, PFT}",1.0154465130618153e-06,0.09451497822751898,0.08890169482065374,0.11465652281801111,-0.8346972878829616,0.0007823527302923267,0.0033896410352769885,0.003174873864540892,0.003324962676184373,0.0032927376283743426
"{TA, EVI, NDWI_SWIR2, PFT}",5.063638111072901e-07,0.08910619359829383,0.0826066699391669,0.11087768515473842,-0.9642776859942002,0.0007991773822026149,0.0020796076401639885,0.002306869262858849,0.0016368168423544355,0.0029324427136858816
"{TA, VPD, SW_IN_POT_daily, dSW_IN_POT, dSW_IN_POT_daily, LST_Day, LST_Night, NIRv}",8.901311110306489e-08,0.07310207784288382,0.0619877350809528,0.08312232249275933,-0.34290103124532517,0.002463971754166752,0.0018138659323211903,0.0024969927435228856,0.0018138219093111613,0.0021352413986841234
"{TA, SW_IN, dSW_IN_POT, dSW_IN_POT_daily, LST_Day, EVI, NIRv}",2.396052873972283e-07,0.05892080454340551,0.052386105018384435,0.0632529501984703,0.017659976311697523,0.001878120842047179,0.0019443732552386767,0.0023359625924075506,0.0012792603579324796,0.0027445716287025773
"{VPD, SW_IN, SW_IN_POT, SW_IN_POT_daily, dSW_IN_POT, dSW_IN_POT_daily, LST_Day, EVI, NDWI_SWIR2}",4.59155748728982e-07,0.056392438558966,0.05310222673956421,0.05721396840457105,0.09980858725110552,0.003141568532721961,0.0021213684422301607,0.00210808970122435,0.0014357315079302074,0.0032082319614437083
"{TA, VPD, SW_IN, SW_IN_POT_daily, dSW_IN_POT_daily, LST_Day, LST_Night, EVI, PFT}",1.5876694190202498e-06,0.05419962268726872,0.05116622757794506,0.056871848330369845,0.11010596200959466,0.0019539510917517267,0.0026523092861954964,0.0014506714365347395,0.0007615772115207101,0.004448767956482899
"{VPD, dSW_IN_POT, EVI, NDWI_SWIR2, PFT}",3.806363900900515e-06,0.07318085316705457,0.06500203667012808,0.07959953723799236,-0.0780635155249081,0.0019670796731127566,0.0031851331901973506,0.0012524456338424,0.004513529238993674,0.0067417911982052825
"{SW_IN_POT, dSW_IN_POT_daily, LST_Day, LST_Night, EVI, NIRv, NDWI_SWIR2}",4.654894256353163e-07,0.06573382539165393,0.06554166419239074,0.07463771712792071,-0.18840709801395938,0.0018098352805971524,0.0023621746012508077,0.0016223514201134104,0.0010884951778265609,0.0030894073773699154
"{TA, VPD, SW_IN, SW_IN_POT, LST_Day, LST_Night, NIRv}",3.766280894245621e-07,0.05985763814005067,0.05192655280444693,0.0615184065810145,0.05704744644506584,0.002437857407536735,0.0014394329261563157,0.0022865680666652316,0.0010343371008297159,0.002608315231718103
"{SW_IN, SW_IN_POT, SW_IN_POT_daily, dSW_IN_POT, dSW_IN_POT_daily, LST_Day, LST_Night, EVI}",2.3488717729175037e-07,0.05785482287589348,0.05166321432963165,0.06416710426232711,-0.024687358106929624,0.0022280727192420177,0.001513888512897292,0.0014296544418296864,0.0007735047078472196,0.0018607165840811984
"{TA, SW_IN_POT, SW_IN_POT_daily, dSW_IN_POT, dSW_IN_POT_daily, LST_Night, NIRv}",6.296845419665952e-07,0.06588740732536814,0.057901579132352346,0.08444638660983911,-0.6065226253017614,0.002618122478821608,0.0015604277414331957,0.002395890155545366,0.0004723331963780719,0.0023839763050258894
"{TA, VPD, SW_IN, SW_IN_POT, SW_IN_POT_daily, dSW_IN_POT, dSW_IN_POT_daily, LST_Night, NDWI_SWIR2, PFT}",1.0032539996959188e-06,0.05444729866166999,0.05532007806205276,0.06554984556566631,0.04298669323328708,0.0026209545616328184,0.0033002800689764036,0.0014221661435646002,0.001383256344155516,0.0038983835753347573
"{SW_IN, SW_IN_POT, dSW_IN_POT, EVI, NIRv}",1.9152992474314918e-07,0.06296679589066624,0.058317030519660806,0.06353118959603057,0.03581303050875079,0.002544243819631045,0.0027796140937568284,0.0020680536784789677,0.0016097229422809833,0.0018209895442606316
"{VPD, SW_IN_POT, SW_IN_POT_daily, dSW_IN_POT, dSW_IN_POT_daily, LST_Day, LST_Night, EVI, NDWI_SWIR2, PFT}",1.5198291555158192e-06,0.0570136649372885,0.05360368463315324,0.06467943641016027,0.03418890262999935,0.0021015713877005765,0.002442838967130226,0.0019221260506435134,0.0009318017376862345,0.004663858431457113
"{VPD, SW_IN_POT, dSW_IN_POT, dSW_IN_POT_daily, LST_Night, NIRv, PFT}",1.978498271102441e-06,0.05882589618040285,0.05419150242254708,0.06633498647783387,0.000137723179920853,0.0019313207145344041,0.0022507052814300793,0.0019768517920758857,0.0009405920765577155,0.005111178868082156
"{VPD, SW_IN_POT, SW_IN_POT_daily, LST_Day, LST_Night, EVI}",1.0103969545956986e-07,0.06353173948345038,0.05535254001927508,0.06796967880919591,0.03241041232099362,0.0022637632325901297,0.0017709677236720164,0.0023486890534024293,0.001484713279265082,0.0019442737727208281
"{SW_IN_POT, dSW_IN_POT, LST_Night, EVI}",3.1616000940964146e-07,0.07020241063090159,0.0652264969312133,0.0815127212373297,-0.4259151729161323,0.0012176851009472467,0.0020360016880579673,0.002050912572244351,0.0008730056376799675,0.0023545399928601024
"{TA, SW_IN_POT_daily, dSW_IN_POT, dSW_IN_POT_daily, LST_Night, EVI, NIRv, NDWI_SWIR2, PFT}",6.070891467884836e-07,0.07304099062830692,0.06970927340769767,0.09016391655093195,-0.402316610385665,0.0012642980642288693,0.0022498274336288093,0.0024608544939009463,0.002230173634874759,0.0037008830102433915
"{TA, SW_IN, SW_IN_POT, SW_IN_POT_daily, dSW_IN_POT, dSW_IN_POT_daily, LST_Day, LST_Night, NIRv, NDWI_SWIR2, PFT}",1.7111948820261779e-06,0.0532915687946013,0.05295253834678863,0.05883113660437712,0.055949376635916835,0.0022002501133472976,0.00279770501319105,0.0014527940463284414,0.0004663402249114462,0.00435633539489283
"{TA, VPD, SW_IN, NIRv, NDWI_SWIR2}",7.16757243955247e-07,0.06014083327881029,0.05423660544784029,0.05823055998055982,0.07228921431663365,0.0020494993066757367,0.003103101721563549,0.0022624948274652668,0.002662777335496788,0.004435099573999665
"{VPD, SW_IN, SW_IN_POT_daily, dSW_IN_POT, LST_Day, LST_Night, NIRv, PFT}",1.906313987022702e-06,0.05473473543623161,0.05283175138242513,0.05813241895133264,0.11444537734150216,0.0019510812739353123,0.0025775535484879875,0.0016319336638482354,0.0007688121670505615,0.004861016792501199
"{VPD, SW_IN_POT_daily, dSW_IN_POT_daily, LST_Night, NIRv}",2.275246328998846e-07,0.08573496229790387,0.07547857162475322,0.10415586534744561,-1.2261231510205746,0.00046918860979992816,0.0015966915362131823,0.0015247538219153867,0.0018534600178726351,0.0012134899096826052
"{SW_IN, SW_IN_POT, dSW_IN_POT, dSW_IN_POT_daily, LST_Day, LST_Night, EVI, NIRv}",1.9384692431528408e-07,0.05767548328963648,0.051423925280330844,0.06262953878605496,-0.014533133845574439,0.0019736444787021787,0.001497499280361074,0.001571665771092641,0.000797135440727445,0.002021389737801832
"{TA, VPD, SW_IN_POT, SW_IN_POT_daily, dSW_IN_POT, LST_Day, EVI, NIRv, PFT}",1.8371237530728872e-06,0.058510072285437434,0.055162801402396586,0.066711663588232,0.05838725026421512,0.001504981678942273,0.002349321549072289,0.002558222246757731,0.00042275960516341415,0.004528039014747298
"{TA, VPD, SW_IN, SW_IN_POT, dSW_IN_POT, dSW_IN_POT_daily, LST_Day, LST_Night, PFT}",2.8727566731429695e-06,0.05801779924301597,0.05346447069456476,0.06909569793745765,-0.1647733595666624,0.005963066154643856,0.002769698356198981,0.002036636610177986,0.0011338002150557969,0.004160365295798718
"{VPD, SW_IN_POT, dSW_IN_POT, LST_Night, NIRv, PFT}",2.2944609890820983e-06,0.059995673409324664,0.05448962514529377,0.06733364322669398,-0.0034115314851577336,0.001693208453913686,0.0019891317886785373,0.002287688968393771,0.0007151167784927789,0.005220333236714433
"{TA, VPD, SW_IN_POT, SW_IN_POT_daily, dSW_IN_POT_daily, LST_Night, EVI, NDWI_SWIR2}",3.176146686743247e-07,0.06089204338713463,0.05637489374871912,0.0669963794931477,0.006761676089326096,0.0023759910721841346,0.0030947685150287396,0.00293013030027061,0.001889871449792531,0.003496549197017043
"{TA, SW_IN, SW_IN_POT_daily, NIRv, NDWI_SWIR2, PFT}",2.0680028644417613e-06,0.0555111954030188,0.05472579620779685,0.05901463937052294,0.08152169380357495,0.0018009245208321922,0.0036606545155171907,0.0018018340813020992,0.0019023166751048967,0.005420635537641202
"{TA, VPD, SW_IN, dSW_IN_POT_daily, LST_Day, EVI, PFT}",1.9690265173060983e-06,0.055203177565245135,0.051693659548434426,0.05756950175910473,0.13459542828769147,0.001990354612808519,0.0028344953395865596,0.0015914092103858912,0.0010886017054858102,0.005080188236340433
"{VPD, dSW_IN_POT, dSW_IN_POT_daily, NIRv, NDWI_SWIR2, PFT}",3.582558293434225e-06,0.07100391813742789,0.06784275899014439,0.0791351404798821,-0.1493307552700869,0.0016162825700633127,0.003137407739788836,0.0013423800633146493,0.004669130565330151,0.006370076888666781
"{VPD, SW_IN_POT, SW_IN_POT_daily, dSW_IN_POT_daily, PFT}",2.5889475152218023e-05,0.06980515962189016,0.0626311650159957,0.07236293115517847,-0.13177838779157283,0.013615456700349818,0.0021393674496488005,0.004718638815564877,0.0029210121435492703,0.013391605893681324
"{TA, VPD, dSW_IN_POT, dSW_IN_POT_daily, NIRv, NDWI_SWIR2, PFT}",2.1858992583490807e-06,0.06985974908054253,0.06541767330684065,0.07701515479687168,-0.22407735732927106,0.00169305691299719,0.0027768956788035287,0.0015271095273951263,0.0025806320866942623,0.005636269225153451
"{SW_IN_POT, dSW_IN_POT, dSW_IN_POT_daily, LST_Night, NIRv, NDWI_SWIR2, PFT}",8.610997956639138e-07,0.06316649445473022,0.06473018614510123,0.07205098877573153,-0.10253341741940059,0.001773812106273663,0.0016785929462902194,0.0019745961550779456,0.0003673926403918795,0.0032861096862228795
"{TA, VPD, SW_IN, SW_IN_POT, SW_IN_POT_daily, EVI, NIRv, NDWI_SWIR2}",1.0350849929197395e-06,0.05793782952384128,0.05308851610459428,0.057521613798133434,0.12850801513756435,0.002264848810085242,0.002698223181983518,0.002768360514581736,0.0029206498105429912,0.005147516418701051
"{TA, VPD, SW_IN_POT_daily, dSW_IN_POT_daily, LST_Night, EVI, NIRv, NDWI_SWIR2, PFT}",2.851271274995422e-07,0.07872320676469313,0.07239338728628078,0.08943476596913669,-0.5671976517486481,0.0005529159013673707,0.001710129315325562,0.0012723773384387266,0.0007686766129518519,0.001954152739617132
"{SW_IN, SW_IN_POT, NIRv}",1.2117267282773187e-06,0.06924702250109226,0.060769050900480355,0.06510511470075066,-0.00045792617747799264,0.0009613407514657418,0.004137803197502392,0.001832533191785543,0.002525954278088695,0.0014726978406258834
"{TA, SW_IN, dSW_IN_POT_daily, LST_Night, EVI, NIRv}",2.4515580869870995e-07,0.06018827907967935,0.052027048792994454,0.0658701476728061,-0.22176901079761516,0.002485640197894483,0.0020727751174766038,0.0012234122671763228,0.001591667729055217,0.0024688133781747557
"{VPD, SW_IN_POT_daily, dSW_IN_POT, EVI, NIRv, PFT}",3.6206881919318035e-06,0.07279083037821642,0.06833428131439717,0.0756525550794612,0.011872465734033241,0.0029034947840497066,0.004076773885545726,0.0016748255826812553,0.005559335666138643,0.007063294855277055
"{SW_IN_POT_daily, dSW_IN_POT, dSW_IN_POT_daily, LST_Day, EVI, NDWI_SWIR2, PFT}",1.5622487040385365e-06,0.08081274756716192,0.07910153758218676,0.09785348976039648,-0.10774695985355555,0.0006530302760033718,0.0028251464241548785,0.0006207486107426691,0.002787763755039939,0.0036911292481125596
"{VPD, SW_IN_POT, NIRv, NDWI_SWIR2}",8.052563243322081e-07,0.06552150488748008,0.05897948173422858,0.06640712884711655,0.05900468742454451,0.002393650431363678,0.0035205401069713163,0.0025051589662483664,0.0040817658670077375,0.004720331323818744
"{SW_IN_POT, SW_IN_POT_daily, dSW_IN_POT, dSW_IN_POT_daily, LST_Night, NIRv, NDWI_SWIR2}",1.4144560593169138e-07,0.06492049487284451,0.06433019516210822,0.07776438235025546,-0.26228659564243845,0.0021771015314440492,0.0016269073020214742,0.0020427717683380447,0.001098375615853707,0.0017261147628809537
"{VPD, dSW_IN_POT, LST_Day, EVI, NIRv, NDWI_SWIR2, PFT}",2.68011055683173e-06,0.07136005036843214,0.06501855156658921,0.07338098242837116,-0.06047496470207969,0.0019196683743878534,0.0027030611251151054,0.0014684117922528078,0.0032920819572616195,0.006125036802266684
"{SW_IN_POT, NDWI_SWIR2}",3.625776916054001e-06,0.0817650515127591,0.07943222650989658,0.0758576060686442,-0.011021742933787807,0.0034402019239552772,0.005696460777996584,0.00227430169404208,0.0076684294900224576,0.003725345818981027
"{TA, VPD, SW_IN, SW_IN_POT, dSW_IN_POT_daily, LST_Day, EVI, NIRv, NDWI_SWIR2, PFT}",2.183028865006559e-06,0.053677973118797476,0.050892822916530855,0.05690292396981527,0.1391717108961731,0.0021532270889493207,0.0031253489159319345,0.001462364399293918,0.0018104145226875978,0.005561334564403629
"{TA, SW_IN_POT, dSW_IN_POT, LST_Day, NIRv}",1.2831663696721678e-06,0.06699404365872916,0.05811104243283216,0.07569488679407058,-0.25602356545703003,0.0013133573380419566,0.0016156172808955704,0.004192419557287927,0.001089651623978033,0.0015886749414997237
"{TA, VPD, SW_IN_POT, SW_IN_POT_daily, dSW_IN_POT, dSW_IN_POT_daily, NDWI_SWIR2}",3.307666971375109e-07,0.062906023783895,0.057003789290644,0.0719754332175857,-0.13266420848585747,0.0029894044773873807,0.001710286338828769,0.0027760563643859926,0.0015727836772489248,0.002580439235723403
"{TA, VPD, dSW_IN_POT, LST_Day, LST_Night, NIRv, PFT}",1.624328540288376e-06,0.07175318187240316,0.06610653700934965,0.08001279333411915,-0.1998702587029945,0.0025217547236371513,0.0023677559658522723,0.002334575131852104,0.0018867783700037416,0.005419752691467064
"{TA, VPD, SW_IN, SW_IN_POT, NIRv}",3.5718986696090894e-08,0.06366128235732474,0.05180986283957114,0.061726439825513874,-0.0074743060889656725,0.0015645065872724184,0.0017959678649591346,0.001778390504387127,0.0015344954549895845,0.00205805026478989
"{TA, VPD, SW_IN, SW_IN_POT, LST_Day}",1.4210927835621764e-06,0.06709404719157586,0.05665135350662715,0.06732058250490025,-0.08172560957575366,0.0037953127484891686,0.0006720349988340313,0.0022934299293312227,0.0008940426000222448,0.0008893947066831859
"{SW_IN, SW_IN_POT_daily, dSW_IN_POT_daily, NIRv, PFT}",1.6363128794849799e-06,0.057876736757852175,0.05914617448557971,0.06496340043685653,0.05859151274353593,0.0009578079436416628,0.003148749275222476,0.001175598147218064,0.002265606581578594,0.004406047412174638
"{TA, VPD, SW_IN, dSW_IN_POT, dSW_IN_POT_daily, LST_Day, NDWI_SWIR2, PFT}",1.3709620012190768e-06,0.05545339557996975,0.054784587542331245,0.062119869989305174,0.06773700480898111,0.002532049397095268,0.004040817887044974,0.0019010150251115646,0.0019448036691790058,0.004800252739528374
